Car,Class,Driver,Lap,Lap Time,Session Time,Flag,Location,S01,S02,S03,S04,S05,S06,S07,S08,S09,S10,S11,S12,SP5
19,GTD,Alex Riberas,55,1:22.664,1900-01-01 01:18:24.622000,Green,Track,4.276,7.43,4.335,8.486,7.648,1.992,0.532,7.046,15.154,15.302,5.823,4.64,153.794
85,DPi,Misha Goikhberg,60,1:16.321,1900-01-01 01:18:26.034000,Green,Track,3.782,6.343,3.96,7.962,6.932,1.824,0.49,6.485,13.965,14.429,5.777,4.372,166.976
74,GTD,Lawson Aschenbach,55,1:22.519,1900-01-01 01:18:26.037000,Green,Track,4.305,7.414,4.402,8.432,7.701,2.012,0.541,6.954,14.994,15.328,5.775,4.661,151.235
3,GTLM,Antonio Garcia,57,1:20.879,1900-01-01 01:18:26.428000,Green,Track,4.113,7.095,4.323,8.33,7.509,1.952,0.523,6.878,14.657,15.185,5.781,4.533,156.44
77,DPi,Oliver Jarvis,61,1:55.887,1900-01-01 01:18:29.062000,Green,Pit,3.639,6.164,3.875,8.066,6.73,1.771,0.475,6.167,13.599,13.984,6.876,44.541,172.249
912,GTLM,Earl Bamber,57,1:20.095,1900-01-01 01:18:31.919000,Green,Track,4.198,7.285,4.375,8.346,7.498,1.958,0.525,6.915,14.346,14.699,5.53,4.42,155.844
63,GTD,Toni Vilander,55,1:23.286,1900-01-01 01:18:34.934000,Green,Track,4.431,7.676,4.488,8.528,7.686,1.992,0.536,6.944,15.164,15.422,5.801,4.618,152.646
5,DPi,Filipe Albuquerque,61,1:22.272,1900-01-01 01:18:35.124000,Green,Pit,3.93,6.69,3.972,7.722,6.89,1.803,0.485,6.275,13.629,13.611,6.36,10.905,168.697
25,GTLM,Tom Blomqvist,57,1:20.236,1900-01-01 01:18:38.429000,Green,Track,4.13,7.121,4.359,8.224,7.457,1.95,0.524,6.861,14.695,14.822,5.605,4.488,156.142
73,GTD,Patrick Long,55,1:22.445,1900-01-01 01:18:43.080000,Green,Track,4.301,7.308,4.42,8.419,7.795,2.034,0.55,7.063,14.953,15.293,5.625,4.684,148.76
911,GTLM,Nick Tandy,57,1:20.084,1900-01-01 01:18:46.720000,Green,Track,4.138,7.055,4.286,8.381,7.435,1.951,0.524,6.904,14.653,14.728,5.488,4.541,156.142
66,GTLM,Dirk Mueller,57,1:20.342,1900-01-01 01:18:49.227000,Green,Track,4.194,7.034,4.31,8.241,7.567,1.965,0.527,6.819,14.723,14.811,5.599,4.552,155.253
67,GTLM,Richard Westbrook,57,1:20.394,1900-01-01 01:18:49.928000,Green,Track,4.168,7.131,4.353,8.181,7.534,1.963,0.526,6.868,14.703,14.908,5.551,4.508,155.548
76,GTD,Paul Holton,55,1:23.277,1900-01-01 01:18:55.606000,Green,Track,4.38,7.436,4.437,8.554,7.739,2.022,0.546,7.057,15.175,15.579,5.719,4.633,149.85
54,DPi,Colin Braun,60,1:15.385,1900-01-01 01:18:58.525000,Green,Track,3.694,6.399,3.905,8.08,6.714,1.752,0.472,6.52,14.44,13.935,5.255,4.219,173.344
24,GTLM,John Edwards,57,1:20.287,1900-01-01 01:18:59.739000,Green,Track,4.134,7.094,4.312,8.211,7.476,1.948,0.523,6.934,14.761,14.928,5.447,4.519,156.44
86,GTD,Mario Farnbacher,56,1:21.980,1900-01-01 01:19:02.651000,Green,Track,4.385,7.29,4.311,8.439,7.621,1.985,0.532,6.943,14.912,15.2,5.751,4.611,153.794
38,LMP2,Cameron Cassels,24,1:39.245,1900-01-01 01:19:03.216000,Green,Pit,4.391,7.673,5.541,8.914,8.77,2.482,0.717,8.977,15.899,16.483,8.321,11.077,114.112
8,GTD,Ryan Dalziel,55,1:23.288,1900-01-01 01:19:09.803000,Green,Track,4.353,7.323,4.409,8.57,7.769,2.025,0.544,7.195,15.144,15.549,5.77,4.637,150.401
14,GTD,Jack Hawksworth,56,1:22.494,1900-01-01 01:19:10.278000,Green,Track,4.246,7.263,4.446,8.589,7.702,1.996,0.536,7.024,15.074,15.237,5.818,4.563,152.646
6,DPi,Juan Pablo Montoya,62,1:20.525,1900-01-01 01:19:10.423000,Green,Pit,3.721,6.08,3.829,7.772,6.817,1.775,0.477,6.103,13.584,13.293,6.156,10.918,171.527
44,GTD,Andy Lally,55,1:22.677,1900-01-01 01:19:15.885000,Green,Track,4.313,7.3,4.365,8.504,7.746,2.005,0.538,7.087,15.199,15.324,5.756,4.54,152.078
84,DPi,Simon Trummer,61,1:15.016,1900-01-01 01:19:19.709000,Green,Track,3.957,6.909,3.987,7.859,6.964,1.818,0.49,6.371,13.736,13.583,5.256,4.086,166.976
10,DPi,Jordan Taylor,61,1:16.567,1900-01-01 01:19:21.441000,Green,Track,3.959,7.34,4.126,8.084,7.017,1.823,0.491,6.692,13.935,13.65,5.263,4.187,166.636
50,DPi,Will Owen,61,1:16.891,1900-01-01 01:19:22.099000,Green,Track,3.921,7.179,4.014,8.089,6.975,1.825,0.484,7.087,14.076,13.686,5.331,4.224,169.046
52,LMP2,Matthew McMurry,57,1:18.724,1900-01-01 01:19:23.532000,Green,Track,4.548,7.361,4.139,8.435,7.222,1.831,0.491,6.692,14.169,14.11,5.446,4.28,166.636
55,DPi,Ryan Hunter-Reay,62,1:14.451,1900-01-01 01:19:24.503000,Green,Track,3.731,6.217,3.871,7.76,6.707,1.758,0.473,6.545,14.511,13.467,5.23,4.181,172.977
7,DPi,Ricky Taylor,61,1:15.669,1900-01-01 01:19:28.183000,Green,Track,3.798,6.564,4.013,7.92,6.872,1.794,0.483,6.531,13.92,14.168,5.368,4.238,169.396
9,GTD,Scott Hargrove,56,1:24.661,1900-01-01 01:19:28.986000,Green,Track,4.328,7.839,4.516,8.646,7.767,2.026,0.546,6.952,15.382,15.999,5.997,4.663,149.85
48,GTD,Bryan Sellers,56,1:22.483,1900-01-01 01:19:32.458000,Green,Track,4.253,7.38,4.347,8.485,7.669,1.983,0.531,6.956,15.163,15.35,5.81,4.556,154.083
31,DPi,Pipo Derani,62,1:14.088,1900-01-01 01:19:35.973000,Green,Track,3.878,6.299,3.907,7.908,6.883,1.802,0.484,6.338,13.57,13.56,5.276,4.183,169.046
85,DPi,Misha Goikhberg,61,1:16.888,1900-01-01 01:19:42.922000,Green,Track,3.878,6.465,3.991,7.966,6.938,1.821,0.489,6.477,15.178,14.32,5.235,4.13,167.317
57,GTD,Katherine Legge,56,1:22.995,1900-01-01 01:19:44.839000,Green,Track,4.303,7.478,4.356,8.457,7.613,1.987,0.532,6.926,15.393,15.395,5.882,4.673,153.794
12,GTD,Townsend Bell,56,1:22.655,1900-01-01 01:19:45.936000,Green,Track,4.271,7.368,4.384,8.459,7.772,2.012,0.539,6.959,15.177,15.333,5.732,4.649,151.796
19,GTD,Alex Riberas,56,1:22.666,1900-01-01 01:19:47.288000,Green,Track,4.304,7.396,4.368,8.565,7.699,1.989,0.533,7.008,15.071,15.333,5.751,4.649,153.505
3,GTLM,Antonio Garcia,58,1:21.025,1900-01-01 01:19:47.453000,Green,Track,4.169,7.34,4.33,8.375,7.499,1.942,0.521,6.914,14.801,14.959,5.655,4.52,157.041
74,GTD,Lawson Aschenbach,56,1:23.039,1900-01-01 01:19:49.076000,Green,Track,4.329,7.474,4.472,8.77,7.721,2.002,0.537,6.984,15.12,15.319,5.716,4.595,152.362
912,GTLM,Earl Bamber,58,1:19.647,1900-01-01 01:19:51.566000,Green,Track,4.147,7.028,4.274,8.203,7.483,1.951,0.525,6.808,14.478,14.753,5.553,4.444,155.844
63,GTD,Toni Vilander,56,1:23.011,1900-01-01 01:19:57.945000,Green,Track,4.28,7.468,4.444,8.513,7.672,1.996,0.536,7.04,15.275,15.456,5.751,4.58,152.646
25,GTLM,Tom Blomqvist,58,1:20.279,1900-01-01 01:19:58.708000,Green,Track,4.166,7.074,4.356,8.261,7.452,1.942,0.521,6.791,14.777,14.915,5.55,4.474,157.041
77,DPi,Tristan Nunez,62,1:33.279,1900-01-01 01:20:02.341000,Green,Track,14.016,9.943,4.763,8.964,6.922,1.796,0.493,7.564,15.051,14.094,5.424,4.249,165.96
73,GTD,Patrick Long,56,1:22.251,1900-01-01 01:20:05.331000,Green,Track,4.291,7.379,4.4,8.42,7.8,2.032,0.548,6.965,14.987,15.254,5.564,4.611,149.303
911,GTLM,Nick Tandy,58,1:19.730,1900-01-01 01:20:06.450000,Green,Track,4.145,7.07,4.242,8.183,7.429,1.944,0.522,6.815,14.622,14.789,5.539,4.43,156.74
66,GTLM,Dirk Mueller,58,1:20.273,1900-01-01 01:20:09.500000,Green,Track,4.18,6.912,4.269,8.298,7.565,1.959,0.526,6.802,14.755,14.939,5.512,4.556,155.548
67,GTLM,Richard Westbrook,58,1:20.279,1900-01-01 01:20:10.207000,Green,Track,4.17,7.112,4.322,8.174,7.53,1.958,0.525,6.836,14.706,14.897,5.574,4.475,155.844
54,DPi,Colin Braun,61,1:14.631,1900-01-01 01:20:13.156000,Green,Track,3.677,6.324,3.899,8.03,6.702,1.752,0.473,6.379,13.934,13.893,5.387,4.181,172.977
76,GTD,Paul Holton,56,1:23.108,1900-01-01 01:20:18.714000,Green,Track,4.358,7.416,4.482,8.479,7.722,2.019,0.542,7.057,15.262,15.399,5.676,4.696,150.956
24,GTLM,John Edwards,58,1:20.350,1900-01-01 01:20:20.089000,Green,Track,4.151,7.109,4.311,8.264,7.465,1.941,0.521,6.917,14.728,14.871,5.536,4.536,157.041
86,GTD,Mario Farnbacher,57,1:21.551,1900-01-01 01:20:24.202000,Green,Track,4.283,7.261,4.3,8.389,7.66,1.992,0.535,6.979,14.892,14.995,5.698,4.567,152.931
14,GTD,Jack Hawksworth,57,1:22.285,1900-01-01 01:20:32.563000,Green,Track,4.254,7.344,4.361,8.526,7.637,1.989,0.536,7.071,14.925,15.276,5.77,4.596,152.646
8,GTD,Ryan Dalziel,56,1:23.735,1900-01-01 01:20:33.538000,Green,Track,4.353,7.305,4.46,8.632,7.783,2.025,0.544,7.51,15.22,15.513,5.746,4.644,150.401
10,DPi,Jordan Taylor,62,1:15.090,1900-01-01 01:20:36.531000,Green,Track,3.782,6.123,3.936,7.778,6.881,1.804,0.486,6.413,14.187,14.052,5.455,4.193,168.35
50,DPi,Will Owen,62,1:15.064,1900-01-01 01:20:37.163000,Green,Track,3.808,6.296,3.914,7.987,6.84,1.794,0.483,6.337,14.014,14.068,5.314,4.209,169.396
44,GTD,Andy Lally,56,1:23.079,1900-01-01 01:20:38.964000,Green,Track,4.312,7.364,4.402,8.562,7.722,2.002,0.537,6.936,15.627,15.384,5.678,4.553,152.362
5,DPi,Filipe Albuquerque,62,2:04.338,1900-01-01 01:20:39.462000,Green,Track,46.444,9.273,4.589,9.134,7.077,1.834,0.492,6.848,14.544,14.392,5.424,4.287,166.297
55,DPi,Ryan Hunter-Reay,63,1:15.094,1900-01-01 01:20:39.597000,Green,Track,3.71,6.202,3.911,7.982,6.737,1.762,0.475,6.351,14.101,14.234,5.534,4.095,172.249
52,LMP2,Matthew McMurry,58,1:16.884,1900-01-01 01:20:40.416000,Green,Track,3.929,6.558,3.975,8.113,7.09,1.837,0.492,6.733,14.154,14.21,5.547,4.246,166.297
7,DPi,Ricky Taylor,62,1:14.464,1900-01-01 01:20:42.647000,Green,Track,3.76,6.296,3.961,8.294,6.907,1.792,0.483,6.249,13.773,13.53,5.261,4.158,169.396
84,DPi,Simon Trummer,62,1:24.301,1900-01-01 01:20:44.010000,Green,Pit,3.79,6.416,3.951,8.024,6.907,1.81,0.487,6.933,14.259,14.4,6.423,10.901,168.004
9,GTD,Scott Hargrove,57,1:22.819,1900-01-01 01:20:51.805000,Green,Track,4.32,7.318,4.389,8.502,7.778,2.034,0.547,6.976,15.391,15.217,5.735,4.612,149.576
4,GTLM,Oliver Gavin,48,14:32.704,1900-01-01 01:20:53.903000,Green,Track,27.166,10.84,5.395,10.231,7.935,2.019,0.55,8.126,17.191,16.246,5.884,4.718,148.76
48,GTD,Bryan Sellers,57,1:22.682,1900-01-01 01:20:55.140000,Green,Track,4.244,7.393,4.332,8.419,7.659,1.998,0.535,7.088,15.128,15.446,5.859,4.581,152.931
85,DPi,Misha Goikhberg,62,1:14.605,1900-01-01 01:20:57.527000,Green,Track,3.807,6.347,3.911,8.01,6.938,1.827,0.492,6.468,13.768,13.553,5.276,4.208,166.297
31,DPi,Pipo Derani,63,1:23.200,1900-01-01 01:20:59.173000,Green,Pit,3.816,6.172,3.884,7.877,6.857,1.79,0.483,6.398,13.929,14.444,6.582,10.968,169.396
57,GTD,Katherine Legge,57,1:22.978,1900-01-01 01:21:07.817000,Green,Track,4.245,7.52,4.387,8.485,7.65,1.994,0.534,6.875,15.435,15.369,5.838,4.646,153.218
3,GTLM,Antonio Garcia,59,1:21.110,1900-01-01 01:21:08.563000,Green,Track,4.115,7.29,4.354,8.323,7.495,1.951,0.523,6.914,14.773,15.209,5.662,4.501,156.44
12,GTD,Townsend Bell,57,1:23.108,1900-01-01 01:21:09.044000,Green,Track,4.252,7.342,4.394,8.475,7.738,2.012,0.541,6.963,15.199,15.538,5.924,4.73,151.235
19,GTD,Alex Riberas,57,1:23.024,1900-01-01 01:21:10.312000,Green,Track,4.361,7.803,4.424,8.498,7.669,1.984,0.531,6.972,15.046,15.381,5.731,4.624,154.083
74,GTD,Lawson Aschenbach,57,1:22.518,1900-01-01 01:21:11.594000,Green,Track,4.317,7.418,4.417,8.505,7.703,2.007,0.539,6.924,15.072,15.284,5.726,4.606,151.796
912,GTLM,Earl Bamber,59,1:20.185,1900-01-01 01:21:11.751000,Green,Track,4.136,7.053,4.284,8.279,7.47,1.946,0.523,6.808,14.613,14.912,5.637,4.524,156.44
6,DPi,Juan Pablo Montoya,63,2:03.721,1900-01-01 01:21:14.144000,Green,Track,47.918,8.883,4.276,8.605,6.928,1.797,0.484,7.013,14.538,13.803,5.191,4.285,169.046
77,DPi,Tristan Nunez,63,1:15.655,1900-01-01 01:21:17.996000,Green,Track,3.782,6.471,3.965,8.019,6.79,1.771,0.477,6.8,14.488,13.676,5.202,4.214,171.527
25,GTLM,Tom Blomqvist,59,1:20.691,1900-01-01 01:21:19.399000,Green,Track,4.142,7.185,4.404,8.434,7.511,1.942,0.523,6.823,14.74,14.915,5.56,4.512,156.44
63,GTD,Toni Vilander,57,1:24.061,1900-01-01 01:21:22.006000,Green,Track,4.233,7.481,4.485,8.561,7.719,2.005,0.537,7.208,15.881,15.545,5.755,4.651,152.362
911,GTLM,Nick Tandy,59,1:20.128,1900-01-01 01:21:26.578000,Green,Track,4.126,7.117,4.274,8.232,7.425,1.936,0.521,6.904,14.667,14.812,5.608,4.506,157.041
73,GTD,Patrick Long,57,1:22.594,1900-01-01 01:21:27.925000,Green,Track,4.303,7.237,4.386,8.422,7.723,2.025,0.547,7.157,15.258,15.269,5.639,4.628,149.576
54,DPi,Colin Braun,62,1:15.715,1900-01-01 01:21:28.871000,Green,Track,3.683,6.377,3.848,7.902,6.673,1.752,0.471,6.584,14.605,14.223,5.365,4.232,173.712
66,GTLM,Dirk Mueller,59,1:20.393,1900-01-01 01:21:29.893000,Green,Track,4.163,6.945,4.31,8.212,7.552,1.955,0.525,6.839,14.751,14.954,5.618,4.569,155.844
67,GTLM,Richard Westbrook,59,1:20.509,1900-01-01 01:21:30.716000,Green,Track,4.165,7.106,4.338,8.179,7.554,1.955,0.526,6.928,14.722,14.991,5.453,4.592,155.548
38,LMP2,Cameron Cassels,25,2:37.075,1900-01-01 01:21:40.291000,Green,Track,73.386,10.447,5.255,9.199,7.784,2.035,0.557,7.941,15.217,15.056,5.683,4.515,146.891
24,GTLM,John Edwards,59,1:20.615,1900-01-01 01:21:40.704000,Green,Track,4.141,7.073,4.344,8.227,7.428,1.93,0.518,7.005,14.805,14.987,5.633,4.524,157.95
76,GTD,Paul Holton,57,1:23.717,1900-01-01 01:21:42.431000,Green,Track,4.387,7.394,4.441,8.479,7.721,2.015,0.544,7.4,15.452,15.528,5.688,4.668,150.401
86,GTD,Mario Farnbacher,58,1:21.931,1900-01-01 01:21:46.133000,Green,Track,4.283,7.26,4.316,8.469,7.643,1.993,0.535,7.005,14.888,15.157,5.601,4.781,152.931
50,DPi,Will Owen,63,1:15.789,1900-01-01 01:21:52.952000,Green,Track,3.788,6.362,3.969,7.799,6.822,1.788,0.482,6.374,14.494,14.421,5.316,4.174,169.747
10,DPi,Jordan Taylor,63,1:17.088,1900-01-01 01:21:53.619000,Green,Track,3.782,6.11,3.896,7.987,6.878,1.805,0.485,6.594,15.297,14.624,5.391,4.239,168.697
14,GTD,Jack Hawksworth,58,1:22.251,1900-01-01 01:21:54.814000,Green,Track,4.227,7.242,4.309,8.414,7.658,1.998,0.538,6.893,14.968,15.649,5.765,4.59,152.078
5,DPi,Filipe Albuquerque,63,1:17.199,1900-01-01 01:21:56.661000,Green,Track,4.079,7.256,4.217,8.022,6.94,1.814,0.488,6.521,13.826,14.114,5.667,4.255,167.66
8,GTD,Ryan Dalziel,57,1:23.205,1900-01-01 01:21:56.743000,Green,Track,4.336,7.326,4.446,8.549,7.81,2.034,0.542,7.086,15.167,15.517,5.758,4.634,150.956
7,DPi,Ricky Taylor,63,1:14.436,1900-01-01 01:21:57.083000,Green,Track,3.782,6.192,3.855,7.893,6.866,1.785,0.481,6.447,13.676,13.696,5.462,4.301,170.1
52,LMP2,Matthew McMurry,59,1:17.310,1900-01-01 01:21:57.726000,Green,Track,3.957,6.839,4.333,8.488,7.024,1.83,0.494,6.905,13.948,13.843,5.402,4.247,165.624
44,GTD,Andy Lally,57,1:23.157,1900-01-01 01:22:02.121000,Green,Track,4.302,7.424,4.54,8.656,7.747,1.994,0.534,6.933,15.361,15.38,5.747,4.539,153.218
85,DPi,Misha Goikhberg,63,1:16.188,1900-01-01 01:22:13.715000,Green,Track,3.82,6.293,4.048,8.151,6.923,1.815,0.487,6.699,14.035,13.931,5.766,4.22,168.004
9,GTD,Scott Hargrove,58,1:21.903,1900-01-01 01:22:13.708000,Green,Track,4.277,7.194,4.359,8.411,7.716,2.028,0.547,6.889,14.967,15.204,5.73,4.581,149.576
4,GTLM,Oliver Gavin,49,1:23.210,1900-01-01 01:22:17.113000,Green,Track,4.365,7.474,4.539,8.572,7.567,1.976,0.531,7.417,15.173,15.356,5.682,4.558,154.083
48,GTD,Bryan Sellers,58,1:22.849,1900-01-01 01:22:17.989000,Green,Track,4.262,7.386,4.375,8.507,7.623,1.98,0.531,7.063,15.298,15.361,5.883,4.58,154.083
3,GTLM,Antonio Garcia,60,1:21.030,1900-01-01 01:22:29.593000,Green,Track,4.123,7.149,4.383,8.48,7.45,1.938,0.521,7.052,14.89,14.871,5.628,4.545,157.041
57,GTD,Katherine Legge,58,1:23.425,1900-01-01 01:22:31.242000,Green,Track,4.213,7.375,4.376,8.528,7.654,1.98,0.533,7.491,15.419,15.331,5.864,4.661,153.505
12,GTD,Townsend Bell,58,1:22.791,1900-01-01 01:22:31.835000,Green,Track,4.285,7.363,4.399,8.514,7.742,2.006,0.54,6.944,15.166,15.409,5.734,4.689,151.515
6,DPi,Juan Pablo Montoya,64,1:17.689,1900-01-01 01:22:31.833000,Green,Track,3.855,6.415,4.026,8.219,6.851,1.769,0.477,6.703,14.75,14.574,5.691,4.359,171.527
912,GTLM,Earl Bamber,60,1:20.952,1900-01-01 01:22:32.703000,Green,Track,4.181,7.269,4.31,8.321,7.436,1.935,0.519,7.067,14.841,15.033,5.574,4.466,157.646
77,DPi,Tristan Nunez,64,1:15.068,1900-01-01 01:22:33.064000,Green,Track,3.771,6.301,3.951,7.789,6.788,1.775,0.478,6.427,13.971,14.283,5.416,4.118,171.168
19,GTD,Alex Riberas,58,1:23.927,1900-01-01 01:22:34.239000,Green,Track,4.305,7.424,4.35,8.436,7.648,1.979,0.531,6.923,15.163,16.477,5.943,4.748,154.083
74,GTD,Lawson Aschenbach,58,1:23.294,1900-01-01 01:22:34.888000,Green,Track,4.451,7.626,4.441,8.517,7.671,1.997,0.536,6.968,15.159,15.551,5.793,4.584,152.646
55,DPi,Ryan Hunter-Reay,64,1:58.511,1900-01-01 01:22:38.108000,Green,Pit,3.791,7.24,3.985,7.755,6.718,1.76,0.475,6.317,13.778,14.074,6.44,46.178,172.249
25,GTLM,Tom Blomqvist,60,1:20.336,1900-01-01 01:22:39.735000,Green,Track,4.189,7.081,4.316,8.314,7.443,1.938,0.521,6.865,14.728,14.879,5.623,4.439,157.041
54,DPi,Colin Braun,63,1:15.671,1900-01-01 01:22:44.542000,Green,Track,3.757,6.679,3.979,7.967,6.681,1.741,0.471,6.483,14.003,14.251,5.517,4.142,173.712
63,GTD,Toni Vilander,58,1:23.639,1900-01-01 01:22:45.645000,Green,Track,4.267,7.472,4.459,8.547,7.666,1.992,0.536,7.052,15.226,15.547,6.092,4.783,152.646
911,GTLM,Nick Tandy,60,1:20.320,1900-01-01 01:22:46.898000,Green,Track,4.151,7.133,4.264,8.269,7.422,1.942,0.521,6.964,14.756,14.837,5.568,4.493,157.041
84,DPi,Stephen Simpson,63,2:03.817,1900-01-01 01:22:47.827000,Green,Track,45.652,9.402,4.812,8.739,7.074,1.846,0.497,6.917,14.853,14.451,5.304,4.27,164.624
73,GTD,Patrick Long,58,1:23.100,1900-01-01 01:22:51.025000,Green,Track,4.31,7.323,4.512,8.883,7.851,2.033,0.549,7.018,14.968,15.332,5.632,4.689,149.031
66,GTLM,Dirk Mueller,60,1:21.327,1900-01-01 01:22:51.220000,Green,Track,4.175,7.039,4.325,8.378,7.548,1.954,0.525,6.897,15.088,15.143,5.74,4.515,155.844
67,GTLM,Richard Westbrook,60,1:20.856,1900-01-01 01:22:51.572000,Green,Track,4.205,7.129,4.315,8.25,7.536,1.954,0.524,6.872,14.813,15.091,5.651,4.516,156.142
24,GTLM,John Edwards,60,1:20.798,1900-01-01 01:23:01.502000,Green,Track,4.167,7.221,4.374,8.34,7.556,1.953,0.524,6.975,14.779,14.878,5.495,4.536,156.142
38,LMP2,Cameron Cassels,26,1:22.403,1900-01-01 01:23:02.694000,Green,Track,4.154,7.509,5.086,8.636,7.372,1.954,0.525,7.472,14.822,14.752,5.544,4.577,155.844
76,GTD,Paul Holton,58,1:23.529,1900-01-01 01:23:05.960000,Green,Track,4.418,7.46,4.452,8.498,7.736,2.027,0.544,7.149,15.176,15.641,5.781,4.647,150.401
31,DPi,Felipe Nasr,64,2:06.767,1900-01-01 01:23:05.940000,Green,Track,47.787,9.658,4.91,8.93,7.104,1.832,0.492,7.165,14.828,14.28,5.48,4.301,166.297
10,DPi,Jordan Taylor,64,1:14.552,1900-01-01 01:23:08.171000,Green,Track,3.818,6.247,3.937,7.944,6.886,1.806,0.486,6.365,13.719,13.727,5.528,4.089,168.35
86,GTD,Mario Farnbacher,59,1:23.071,1900-01-01 01:23:09.204000,Green,Track,4.35,7.552,4.424,8.465,7.596,1.985,0.533,7.018,15.012,15.355,5.889,4.892,153.505
5,DPi,Filipe Albuquerque,64,1:16.276,1900-01-01 01:23:12.937000,Green,Track,3.856,6.377,3.993,8.27,7.0,1.819,0.49,6.618,14.345,13.912,5.306,4.29,166.976
7,DPi,Ricky Taylor,64,1:16.259,1900-01-01 01:23:13.342000,Green,Track,3.839,6.52,3.982,8.066,6.842,1.772,0.476,6.637,14.415,14.165,5.218,4.327,171.887
52,LMP2,Matthew McMurry,60,1:18.553,1900-01-01 01:23:16.279000,Green,Track,3.917,6.867,4.032,8.189,6.932,1.81,0.486,6.727,15.063,14.711,5.536,4.283,168.35
14,GTD,Jack Hawksworth,59,1:22.506,1900-01-01 01:23:17.320000,Green,Track,4.222,7.286,4.337,8.42,7.695,1.997,0.538,7.027,15.124,15.394,5.84,4.626,152.078
8,GTD,Ryan Dalziel,58,1:23.267,1900-01-01 01:23:20.010000,Green,Track,4.382,7.468,4.485,8.55,7.755,2.017,0.54,7.091,15.13,15.445,5.773,4.631,151.515
44,GTD,Andy Lally,58,1:22.572,1900-01-01 01:23:24.693000,Green,Track,4.288,7.3,4.393,8.498,7.72,2.003,0.537,6.944,15.237,15.39,5.708,4.554,152.362
9,GTD,Scott Hargrove,59,1:22.633,1900-01-01 01:23:36.341000,Green,Track,4.296,7.365,4.399,8.429,7.737,2.029,0.547,6.954,15.2,15.378,5.732,4.567,149.576
85,DPi,Misha Goikhberg,64,1:23.956,1900-01-01 01:23:37.671000,Green,Pit,3.869,6.391,4.021,8.059,6.943,1.825,0.491,6.741,13.941,14.152,6.641,10.882,166.636
4,GTLM,Oliver Gavin,50,1:21.638,1900-01-01 01:23:38.751000,Green,Track,4.269,7.296,4.421,8.384,7.538,1.972,0.531,7.16,14.818,15.079,5.681,4.489,154.083
48,GTD,Bryan Sellers,59,1:22.896,1900-01-01 01:23:40.885000,Green,Track,4.228,7.468,4.333,8.496,7.602,1.977,0.531,7.007,15.291,15.473,5.926,4.564,154.083
50,DPi,Will Owen,64,1:54.374,1900-01-01 01:23:47.326000,Green,Pit,3.789,6.177,3.853,7.805,6.824,1.793,0.483,6.383,13.753,13.709,6.359,43.446,169.396
6,DPi,Juan Pablo Montoya,65,1:17.520,1900-01-01 01:23:49.353000,Green,Track,3.967,6.926,4.046,7.936,6.857,1.788,0.48,6.862,14.531,14.557,5.295,4.275,170.455
77,DPi,Tristan Nunez,65,1:16.784,1900-01-01 01:23:49.848000,Green,Track,3.789,6.574,4.051,8.193,6.795,1.779,0.479,6.66,14.068,14.731,5.431,4.234,170.81
3,GTLM,Antonio Garcia,61,1:21.242,1900-01-01 01:23:50.835000,Green,Track,4.117,7.043,4.311,8.32,7.475,1.953,0.524,6.945,14.716,15.406,5.841,4.591,156.142
57,GTD,Katherine Legge,59,1:23.198,1900-01-01 01:23:54.440000,Green,Track,4.215,7.352,4.392,8.585,7.63,1.983,0.532,6.984,15.533,15.423,5.927,4.642,153.794
912,GTLM,Earl Bamber,61,1:21.874,1900-01-01 01:23:54.577000,Green,Track,4.254,7.18,4.282,8.332,7.422,1.949,0.528,6.985,15.116,15.459,5.832,4.535,154.959
12,GTD,Townsend Bell,59,1:23.347,1900-01-01 01:23:55.182000,Green,Track,4.288,7.455,4.383,8.503,7.703,2.012,0.538,7.251,15.322,15.424,5.827,4.641,152.078
19,GTD,Alex Riberas,59,1:22.843,1900-01-01 01:23:57.082000,Green,Track,4.334,7.48,4.39,8.5,7.671,1.984,0.533,6.928,15.263,15.324,5.79,4.646,153.505
74,GTD,Lawson Aschenbach,59,1:22.679,1900-01-01 01:23:57.567000,Green,Track,4.291,7.457,4.404,8.51,7.652,2.001,0.537,7.0,15.117,15.426,5.708,4.576,152.362
54,DPi,Colin Braun,64,1:15.403,1900-01-01 01:23:59.945000,Green,Track,3.655,6.322,3.912,7.871,6.673,1.744,0.47,6.304,14.12,14.702,5.427,4.203,174.081
25,GTLM,Tom Blomqvist,61,1:21.478,1900-01-01 01:24:01.213000,Green,Track,4.157,7.082,4.333,8.252,7.404,1.933,0.521,6.805,14.795,15.845,5.807,4.544,157.041
84,DPi,Stephen Simpson,64,1:15.985,1900-01-01 01:24:03.812000,Green,Track,3.95,6.614,4.103,8.136,7.02,1.846,0.494,6.485,13.889,13.973,5.254,4.221,165.624
911,GTLM,Nick Tandy,61,1:20.474,1900-01-01 01:24:07.372000,Green,Track,4.115,7.076,4.316,8.645,7.399,1.933,0.52,6.958,14.754,14.721,5.617,4.42,157.343
63,GTD,Toni Vilander,59,1:24.023,1900-01-01 01:24:09.668000,Green,Track,4.318,7.538,4.476,8.524,7.709,1.997,0.559,7.459,15.389,15.489,5.862,4.703,146.365
55,DPi,Jonathan Bomarito,65,1:32.476,1900-01-01 01:24:10.584000,Green,Track,13.948,9.424,4.518,8.949,6.889,1.795,0.5,7.442,14.909,14.308,5.517,4.277,163.636
