"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","SP5"
"7","P","Ricky Taylor","91","1:53.446","1:57:49.969","Green","Pit","3.762","6.199","3.930","7.856","6.886","1.789","0.481","6.384","14.238","14.476","6.614","40.831","170.100"
"14","GTD","Dominik Baumann","84","1:21.184","1:57:50.659","Green","Track","4.262","7.319","4.372","8.291","7.657","1.982","0.532","6.727","14.833","14.990","5.598","4.621","153.794"
"54","P","Colin Braun","89","1:23.015","1:57:52.525","Green","Pit","3.793","6.389","3.992","7.864","6.928","1.793","0.481","6.353","14.085","13.857","6.672","10.808","170.100"
"86","GTD","Alvaro Parente","84","1:21.451","1:57:53.426","Green","Track","4.234","7.281","4.401","8.321","7.605","1.982","0.533","6.825","14.934","15.130","5.648","4.557","153.505"
"31","P","Felipe Nasr","90","1:16.051","1:57:57.768","Green","Track","3.875","6.571","4.121","8.225","7.072","1.848","0.499","6.499","13.775","13.785","5.534","4.247","163.964"
"44","GTD","Andy Lally","83","1:22.303","1:57:57.841","Green","Track","4.378","7.345","4.443","8.406","7.822","2.021","0.542","6.948","14.963","15.179","5.616","4.640","150.956"
"16","GTD","Wolf Henzler","83","1:22.244","1:58:02.160","Green","Track","4.279","7.447","4.433","8.336","7.632","1.980","0.532","6.923","15.184","15.275","5.699","4.524","153.794"
"48","GTD","Bryan Sellers","84","1:22.151","1:58:02.675","Green","Track","4.251","7.433","4.483","8.435","7.642","1.984","0.533","6.936","15.022","15.191","5.692","4.549","153.505"
"912","GTLM","Laurens Vanthoor","86","1:20.370","1:58:04.049","Green","Track","4.166","7.165","4.329","8.202","7.477","1.946","0.522","6.870","14.629","14.949","5.655","4.460","156.740"
"77","P","Tristan Nunez","91","1:47.554","1:58:04.777","Green","Pit","3.852","6.554","4.023","7.926","6.972","1.834","0.494","6.435","13.657","13.662","6.264","35.881","165.624"
"93","GTD","Lawson Aschenbach","84","1:21.175","1:58:10.578","Green","Track","4.258","7.272","4.364","8.263","7.602","1.988","0.534","6.897","14.797","15.114","5.498","4.588","153.218"
"67","GTLM","Richard Westbrook","86","1:20.486","1:58:11.333","Green","Track","4.189","7.264","4.354","8.229","7.435","1.925","0.518","6.991","14.710","14.860","5.454","4.557","157.950"
"38","P","Kyle Masson","90","1:18.450","1:58:11.583","Green","Track","3.855","6.764","4.117","8.153","6.890","1.771","0.473","7.165","15.121","14.298","5.513","4.330","172.977"
"15","GTD","Jack Hawksworth","84","1:22.025","1:58:12.611","Green","Track","4.222","7.230","4.340","8.285","7.627","1.999","0.534","7.224","15.091","15.168","5.703","4.602","153.218"
"3","GTLM","Jan Magnussen","86","1:20.930","1:58:12.872","Green","Track","4.173","7.137","4.298","8.098","7.432","1.916","0.512","7.017","15.188","14.980","5.669","4.510","159.801"
"66","GTLM","Joey Hand","86","1:20.831","1:58:13.080","Green","Track","4.212","7.121","4.316","8.411","7.406","1.913","0.513","6.957","14.893","15.003","5.540","4.546","159.490"
"911","GTLM","Patrick Pilet","86","1:20.708","1:58:19.855","Green","Track","4.204","7.184","4.379","8.350","7.506","1.953","0.523","7.193","14.664","14.794","5.492","4.466","156.440"
"4","GTLM","Oliver Gavin","86","1:20.587","1:58:21.131","Green","Track","4.153","7.108","4.306","8.510","7.530","1.937","0.518","6.817","14.704","14.889","5.557","4.558","157.950"
"99","P","Stephen Simpson","91","1:14.646","1:58:21.190","Green","Track","3.786","6.372","3.904","7.831","6.929","1.795","0.481","6.275","13.854","13.765","5.423","4.231","170.100"
"22","P","Pipo Derani","91","1:14.309","1:58:24.411","Green","Track","3.775","6.378","3.974","7.886","6.851","1.801","0.485","6.374","13.758","13.493","5.395","4.139","168.697"
"96","GTD","Bill Auberlen","84","1:21.700","1:58:33.534","Green","Track","4.247","7.354","4.390","8.408","7.565","1.969","0.529","6.865","14.840","15.297","5.572","4.664","154.666"
"24","GTLM","Jesse Krohn","86","1:20.851","1:58:33.727","Green","Track","4.128","7.155","4.344","8.439","7.434","1.922","0.516","6.840","14.899","15.116","5.513","4.545","158.562"
"85","P","Simon Trummer","90","1:14.430","1:58:39.141","Green","Track","3.794","6.406","3.930","7.914","6.955","1.811","0.485","6.277","13.818","13.604","5.217","4.219","168.697"
"6","P","Juan Pablo Montoya","92","1:15.119","1:58:40.021","Green","Track","3.860","6.585","4.030","7.988","7.040","1.817","0.487","6.553","13.803","13.588","5.147","4.221","168.004"
"5","P","Filipe Albuquerque","91","1:56.830","1:58:43.074","Green","Track","40.499","9.231","4.535","8.396","7.089","1.849","0.497","6.785","14.483","13.978","5.261","4.227","164.624"
"2","P","Ryan Dalziel","90","1:15.598","1:58:45.403","Green","Track","3.798","6.272","4.019","7.968","6.898","1.809","0.487","6.460","14.477","14.041","5.201","4.168","168.004"
"75","GTD","Maro Engel","69","1:22.776","1:58:47.458","Green","Track","4.332","7.463","4.512","8.501","7.593","1.977","0.531","6.969","15.183","15.433","5.673","4.609","154.083"
"25","GTLM","Connor De Phillippi","87","1:20.497","1:58:48.062","Green","Track","4.065","7.098","4.295","8.437","7.293","1.901","0.510","6.964","14.953","14.873","5.621","4.487","160.428"
"10","P","Jordan Taylor","91","1:56.235","1:58:48.224","Green","Track","37.667","9.657","4.660","9.014","7.165","1.861","0.501","7.539","14.538","14.010","5.330","4.293","163.310"
"52","P","Sebastian Saavedra","91","1:47.113","1:58:49.098","Green","Pit","3.826","6.382","3.958","8.026","6.955","1.811","0.487","6.654","13.757","13.544","6.504","35.209","168.004"
"58","GTD","Patrick Long","84","1:21.476","1:58:59.337","Green","Track","4.269","7.322","4.402","8.222","7.650","1.990","0.535","6.923","14.922","15.138","5.567","4.536","152.931"
"63","GTD","Alessandro Balzan","84","1:21.511","1:59:04.370","Green","Track","4.267","7.255","4.355","8.204","7.606","1.992","0.534","6.867","14.961","15.206","5.655","4.609","153.218"
"33","GTD","Jeroen Bleekemolen","84","1:21.504","1:59:06.325","Green","Track","4.285","7.399","4.400","8.346","7.650","1.995","0.535","6.902","14.841","15.048","5.539","4.564","152.931"
"14","GTD","Dominik Baumann","85","1:21.138","1:59:11.797","Green","Track","4.246","7.190","4.330","8.327","7.666","1.987","0.532","6.825","14.800","14.998","5.691","4.546","153.794"
"31","P","Felipe Nasr","91","1:15.461","1:59:13.229","Green","Track","3.854","6.452","4.031","7.800","7.067","1.844","0.496","6.488","13.875","14.147","5.182","4.225","164.956"
"86","GTD","Alvaro Parente","85","1:21.443","1:59:14.869","Green","Track","4.246","7.192","4.363","8.235","7.611","1.987","0.533","6.831","15.004","15.279","5.645","4.517","153.505"
"44","GTD","Andy Lally","84","1:22.159","1:59:20.000","Green","Track","4.351","7.454","4.458","8.293","7.760","2.022","0.542","6.888","14.960","15.244","5.489","4.698","150.956"
"7","P","Ricky Taylor","92","1:30.381","1:59:20.350","Green","Track","13.135","9.469","4.419","8.589","7.038","1.823","0.491","7.204","14.548","14.156","5.192","4.317","166.636"
"16","GTD","Wolf Henzler","84","1:22.131","1:59:24.291","Green","Track","4.289","7.352","4.398","8.389","7.629","1.987","0.534","6.946","15.060","15.331","5.647","4.569","153.218"
"48","GTD","Bryan Sellers","85","1:22.121","1:59:24.796","Green","Track","4.246","7.347","4.373","8.474","7.650","1.986","0.533","6.944","15.039","15.242","5.727","4.560","153.505"
"912","GTLM","Laurens Vanthoor","87","1:20.981","1:59:25.030","Green","Track","4.161","7.117","4.301","8.214","7.442","1.944","0.522","6.901","14.937","15.272","5.660","4.510","156.740"
"38","P","Kyle Masson","91","1:16.605","1:59:28.188","Green","Track","3.885","7.012","4.077","8.242","6.951","1.801","0.483","6.672","14.090","13.811","5.351","4.230","169.396"
"67","GTLM","Richard Westbrook","87","1:21.412","1:59:32.745","Green","Track","4.164","7.450","4.373","8.358","7.491","1.931","0.517","7.010","15.033","15.081","5.470","4.534","158.256"
"93","GTD","Lawson Aschenbach","85","1:22.653","1:59:33.231","Green","Track","4.266","7.363","4.420","8.614","7.626","1.986","0.533","7.035","14.961","15.571","5.699","4.579","153.505"
"3","GTLM","Jan Magnussen","87","1:20.655","1:59:33.527","Green","Track","4.205","7.368","4.289","8.237","7.461","1.922","0.516","6.897","14.768","14.946","5.550","4.496","158.562"
"66","GTLM","Joey Hand","87","1:20.780","1:59:33.860","Green","Track","4.252","7.238","4.322","8.400","7.439","1.915","0.513","7.119","14.773","14.776","5.541","4.492","159.490"
"15","GTD","Jack Hawksworth","85","1:22.753","1:59:35.364","Green","Track","4.253","7.256","4.355","8.283","7.624","1.996","0.535","7.225","15.713","15.199","5.702","4.612","152.931"
"77","P","Tristan Nunez","92","1:30.687","1:59:35.464","Green","Track","12.983","10.003","4.618","8.712","7.084","1.856","0.499","6.999","14.375","13.893","5.390","4.275","163.964"
"911","GTLM","Patrick Pilet","87","1:20.530","1:59:40.385","Green","Track","4.203","7.186","4.399","8.322","7.463","1.950","0.523","6.805","14.710","14.936","5.526","4.507","156.440"
"22","P","Pipo Derani","92","1:16.021","1:59:40.432","Green","Track","3.786","6.361","3.888","7.954","6.846","1.792","0.483","6.730","14.270","14.076","5.594","4.241","169.396"
"4","GTLM","Oliver Gavin","87","1:21.385","1:59:42.516","Green","Track","4.218","7.167","4.320","8.303","7.507","1.938","0.520","6.900","15.358","15.032","5.579","4.543","157.343"
"99","P","Stephen Simpson","92","1:22.852","1:59:44.042","Green","Pit","3.855","6.511","4.006","7.897","6.925","1.796","0.481","6.342","13.867","13.744","6.597","10.831","170.100"
"54","P","Colin Braun","90","1:59.685","1:59:52.210","Green","Track","40.958","10.055","4.608","8.793","7.146","1.846","0.495","7.064","14.720","14.298","5.387","4.315","165.289"
"24","GTLM","Jesse Krohn","87","1:21.097","1:59:54.824","Green","Track","4.150","7.156","4.414","8.497","7.445","1.925","0.516","6.905","14.794","14.972","5.610","4.713","158.562"
"85","P","Simon Trummer","91","1:16.198","1:59:55.339","Green","Track","3.760","6.256","3.885","7.913","6.929","1.800","0.482","6.379","14.823","14.311","5.354","4.306","169.747"
"96","GTD","Bill Auberlen","85","1:23.646","1:59:57.180","Green","Track","4.606","7.453","4.489","8.660","7.642","1.969","0.529","7.049","15.173","15.785","5.688","4.603","154.666"
"5","P","Filipe Albuquerque","92","1:15.447","1:59:58.521","Green","Track","3.896","6.520","4.105","7.928","7.095","1.855","0.499","6.508","13.828","13.738","5.247","4.228","163.964"
"2","P","Ryan Dalziel","91","1:14.642","2:00:00.045","Green","Track","3.831","6.375","3.972","7.819","6.870","1.802","0.486","6.426","13.957","13.723","5.227","4.154","168.350"
"10","P","Jordan Taylor","92","1:15.891","2:00:04.115","Green","Track","3.951","6.967","4.230","8.023","7.083","1.872","0.503","6.495","13.738","13.630","5.133","4.266","162.660"
"25","GTLM","Connor De Phillippi","88","1:20.489","2:00:08.551","Green","Track","4.115","7.396","4.350","8.517","7.284","1.901","0.511","6.799","14.679","14.850","5.701","4.386","160.114"
"52","P","Sebastian Saavedra","92","1:26.806","2:00:15.904","Green","Track","12.772","8.946","4.228","8.010","6.957","1.834","0.493","6.412","14.008","13.608","5.340","4.198","165.960"
"75","GTD","Maro Engel","70","1:30.128","2:00:17.586","Green","Pit","4.283","7.345","4.483","8.665","7.676","1.990","0.533","7.012","15.274","15.384","6.700","10.783","153.505"
"58","GTD","Patrick Long","85","1:21.741","2:00:21.078","Green","Track","4.258","7.399","4.420","8.423","7.634","1.982","0.532","6.854","14.930","15.156","5.628","4.525","153.794"
"63","GTD","Alessandro Balzan","85","1:21.683","2:00:26.053","Green","Track","4.278","7.347","4.357","8.214","7.615","1.988","0.535","6.872","14.949","15.237","5.748","4.543","152.931"
"33","GTD","Jeroen Bleekemolen","85","1:21.548","2:00:27.873","Green","Track","4.251","7.394","4.399","8.299","7.654","1.994","0.535","6.920","14.846","15.081","5.596","4.579","152.931"
"31","P","Felipe Nasr","92","1:14.657","2:00:27.886","Green","Track","3.857","6.372","4.075","7.871","7.045","1.844","0.496","6.474","13.538","13.495","5.373","4.217","164.956"
"6","P","Juan Pablo Montoya","93","1:49.729","2:00:29.750","Green","Pit","3.797","6.339","4.006","7.879","6.961","1.808","0.486","6.510","13.923","14.294","6.351","37.375","168.350"
"14","GTD","Dominik Baumann","86","1:21.424","2:00:33.221","Green","Track","4.225","7.222","4.444","8.470","7.625","1.977","0.531","6.803","14.905","15.031","5.621","4.570","154.083"
"86","GTD","Alvaro Parente","86","1:21.354","2:00:36.223","Green","Track","4.237","7.277","4.396","8.285","7.584","1.984","0.533","6.845","14.969","15.076","5.546","4.622","153.505"
"7","P","Ricky Taylor","93","1:16.010","2:00:36.360","Green","Track","3.887","6.624","4.044","7.823","6.930","1.814","0.488","6.577","13.990","13.897","5.511","4.425","167.660"
"44","GTD","Andy Lally","85","1:22.435","2:00:42.435","Green","Track","4.398","7.537","4.467","8.413","7.755","2.013","0.540","6.804","15.089","15.252","5.479","4.688","151.515"
"912","GTLM","Laurens Vanthoor","88","1:20.939","2:00:45.969","Green","Track","4.187","7.493","4.343","8.299","7.433","1.941","0.523","7.281","14.619","14.876","5.459","4.485","156.440"
"38","P","Kyle Masson","92","1:18.075","2:00:46.263","Green","Track","3.810","6.462","4.004","8.037","6.906","1.782","0.479","7.220","14.597","14.841","5.618","4.319","170.810"
"48","GTD","Bryan Sellers","86","1:25.091","2:00:49.887","Green","Track","4.269","7.473","4.547","8.662","7.642","1.996","0.535","7.380","16.610","15.711","5.707","4.559","152.931"
"16","GTD","Wolf Henzler","85","1:26.944","2:00:51.235","Green","Track","4.276","7.509","4.391","8.343","7.594","1.987","0.535","8.067","16.987","16.780","5.836","4.639","152.931"
"67","GTLM","Richard Westbrook","88","1:20.156","2:00:52.901","Green","Track","4.166","7.077","4.304","8.213","7.462","1.939","0.520","6.803","14.648","14.908","5.534","4.582","157.343"
"77","P","Tristan Nunez","93","1:17.536","2:00:53.000","Green","Track","3.940","6.613","4.137","8.337","7.055","1.851","0.500","6.937","14.481","14.151","5.255","4.279","163.636"
"3","GTLM","Jan Magnussen","88","1:20.651","2:00:54.178","Green","Track","4.230","7.305","4.349","8.226","7.434","1.928","0.518","6.783","14.762","15.022","5.567","4.527","157.950"
"66","GTLM","Joey Hand","88","1:20.777","2:00:54.637","Green","Track","4.203","7.258","4.337","8.387","7.478","1.942","0.520","7.133","14.805","14.747","5.455","4.512","157.343"
"93","GTD","Lawson Aschenbach","86","1:22.925","2:00:56.156","Green","Track","4.263","7.420","4.430","9.078","7.625","1.973","0.529","6.996","15.084","15.323","5.582","4.622","154.666"
"22","P","Pipo Derani","93","1:15.732","2:00:56.164","Green","Track","3.814","6.402","3.981","7.939","6.897","1.798","0.484","6.517","14.051","14.140","5.478","4.231","169.046"
"15","GTD","Jack Hawksworth","86","1:21.734","2:00:57.098","Green","Track","4.264","7.321","4.336","8.314","7.604","1.971","0.528","6.810","14.975","15.344","5.670","4.597","154.959"
"911","GTLM","Patrick Pilet","88","1:20.278","2:01:00.663","Green","Track","4.218","7.198","4.333","8.256","7.466","1.944","0.528","6.847","14.616","14.801","5.643","4.428","154.959"
"4","GTLM","Oliver Gavin","88","1:20.390","2:01:02.906","Green","Track","4.169","7.117","4.326","8.296","7.499","1.937","0.520","6.779","14.766","14.893","5.544","4.544","157.343"
"54","P","Colin Braun","91","1:15.391","2:01:07.601","Green","Track","3.842","6.515","4.062","7.973","6.986","1.823","0.489","6.540","13.914","13.649","5.434","4.164","167.317"
"85","P","Simon Trummer","92","1:15.467","2:01:10.806","Green","Track","4.052","6.881","3.967","7.975","6.957","1.814","0.487","6.345","13.874","13.585","5.315","4.215","168.004"
"5","P","Filipe Albuquerque","93","1:16.536","2:01:15.057","Green","Track","3.917","6.620","4.089","7.893","7.052","1.843","0.496","6.650","14.053","14.306","5.373","4.244","164.956"
"24","GTLM","Jesse Krohn","88","1:21.137","2:01:15.961","Green","Track","4.228","7.085","4.424","8.563","7.438","1.920","0.516","6.974","14.702","15.147","5.535","4.605","158.562"
"2","P","Ryan Dalziel","92","1:15.961","2:01:16.006","Green","Track","3.827","6.429","3.973","7.906","6.860","1.806","0.487","6.499","14.107","14.101","5.650","4.316","168.004"
"10","P","Jordan Taylor","93","1:15.119","2:01:19.234","Green","Track","3.887","6.437","4.035","7.874","7.070","1.864","0.501","6.446","13.722","13.577","5.433","4.273","163.310"
"96","GTD","Bill Auberlen","86","1:21.987","2:01:19.167","Green","Track","4.251","7.358","4.423","8.590","7.541","1.955","0.525","6.953","14.991","15.203","5.639","4.558","155.844"
"25","GTLM","Connor De Phillippi","89","1:21.122","2:01:29.673","Green","Track","4.051","7.059","4.176","9.187","7.555","1.930","0.519","7.098","14.769","14.794","5.459","4.525","157.646"
"52","P","Sebastian Saavedra","93","1:14.497","2:01:30.401","Green","Track","3.838","6.377","3.917","7.795","6.971","1.822","0.491","6.222","14.091","13.558","5.226","4.189","166.636"
"99","P","Stephen Simpson","93","1:59.073","2:01:43.115","Green","Track","42.198","9.395","4.425","8.415","6.974","1.811","0.487","6.853","14.547","13.934","5.546","4.488","168.004"
"58","GTD","Patrick Long","86","1:22.104","2:01:43.182","Green","Track","4.256","7.403","4.389","8.283","7.679","1.994","0.536","6.899","14.972","15.338","5.523","4.832","152.646"
"31","P","Felipe Nasr","93","1:15.481","2:01:43.367","Green","Track","3.850","6.522","4.110","8.397","7.076","1.847","0.497","6.411","13.658","13.613","5.292","4.208","164.624"
"63","GTD","Alessandro Balzan","86","1:22.107","2:01:48.160","Green","Track","4.302","7.378","4.383","8.335","7.659","1.992","0.535","6.977","15.105","15.213","5.658","4.570","152.931"
"33","GTD","Jeroen Bleekemolen","86","1:21.685","2:01:49.558","Green","Track","4.255","7.474","4.384","8.353","7.658","1.991","0.535","6.890","14.826","15.116","5.619","4.584","152.931"
"7","P","Ricky Taylor","94","1:14.976","2:01:51.336","Green","Track","3.884","6.473","3.981","7.802","6.937","1.813","0.488","6.582","13.938","13.687","5.135","4.256","167.660"
"14","GTD","Dominik Baumann","87","1:21.740","2:01:54.961","Green","Track","4.236","7.279","4.327","8.360","7.639","1.987","0.532","7.102","14.994","15.074","5.607","4.603","153.794"
"86","GTD","Alvaro Parente","87","1:21.748","2:01:57.971","Green","Track","4.272","7.363","4.411","8.311","7.603","1.989","0.535","6.938","15.077","15.089","5.639","4.521","152.931"
"6","P","Juan Pablo Montoya","94","1:29.696","2:01:59.446","Green","Track","13.154","9.278","4.316","8.585","7.070","1.832","0.493","6.895","14.636","13.896","5.177","4.364","165.960"
"44","GTD","Andy Lally","86","1:21.981","2:02:04.416","Green","Track","4.349","7.319","4.424","8.356","7.771","2.020","0.540","6.812","14.988","15.270","5.477","4.655","151.515"
"912","GTLM","Laurens Vanthoor","89","1:20.363","2:02:06.332","Green","Track","4.273","7.225","4.318","8.245","7.486","1.949","0.524","6.841","14.681","14.817","5.555","4.449","156.142"
"77","P","Tristan Nunez","94","1:17.328","2:02:10.328","Green","Track","3.903","6.604","4.010","7.882","7.014","1.852","0.498","6.888","15.055","14.198","5.134","4.290","164.294"
"48","GTD","Bryan Sellers","87","1:22.040","2:02:11.927","Green","Track","4.277","7.395","4.358","8.306","7.664","1.998","0.535","6.953","15.132","15.207","5.674","4.541","152.931"
"16","GTD","Wolf Henzler","86","1:23.079","2:02:14.314","Green","Track","4.316","7.485","4.468","8.606","7.672","1.991","0.535","7.106","15.260","15.382","5.647","4.611","152.931"
"67","GTLM","Richard Westbrook","89","1:23.005","2:02:15.906","Green","Track","4.242","8.015","4.685","8.423","7.516","1.937","0.519","6.961","15.722","14.899","5.555","4.531","157.646"
"3","GTLM","Jan Magnussen","89","1:22.043","2:02:16.221","Green","Track","4.149","7.218","4.410","8.681","7.547","1.958","0.522","7.165","15.338","15.016","5.520","4.519","156.740"
"66","GTLM","Joey Hand","89","1:21.952","2:02:16.589","Green","Track","4.210","7.097","4.291","8.427","7.523","1.939","0.523","7.148","15.518","15.163","5.593","4.520","156.440"
"93","GTD","Lawson Aschenbach","87","1:21.818","2:02:17.974","Green","Track","4.277","7.419","4.340","8.257","7.562","1.967","0.528","6.890","15.080","15.294","5.582","4.622","154.959"
"15","GTD","Jack Hawksworth","87","1:21.862","2:02:18.960","Green","Track","4.229","7.239","4.304","8.598","7.614","1.981","0.531","6.854","15.125","15.059","5.750","4.578","154.083"
"911","GTLM","Patrick Pilet","89","1:20.339","2:02:21.002","Green","Track","4.166","7.116","4.303","8.265","7.457","1.951","0.522","6.810","14.682","15.002","5.623","4.442","156.740"
"22","P","Pipo Derani","94","1:26.465","2:02:22.629","Green","Pit","3.789","6.456","4.110","8.423","7.113","1.839","0.493","7.110","14.729","14.089","7.142","11.172","165.960"
"4","GTLM","Oliver Gavin","89","1:20.170","2:02:23.076","Green","Track","4.175","7.068","4.312","8.200","7.477","1.932","0.518","6.708","14.786","14.828","5.674","4.492","157.950"
"54","P","Colin Braun","92","1:15.535","2:02:23.136","Green","Track","3.761","6.577","3.998","7.885","6.980","1.813","0.485","6.378","14.073","13.796","5.479","4.310","168.697"
"5","P","Filipe Albuquerque","94","1:15.169","2:02:30.226","Green","Track","3.921","6.598","4.078","7.750","7.076","1.850","0.498","6.505","13.840","13.626","5.284","4.143","164.294"
"2","P","Ryan Dalziel","93","1:15.395","2:02:31.401","Green","Track","3.887","6.604","4.006","8.183","6.870","1.810","0.487","6.579","14.048","13.626","5.130","4.165","168.004"
"85","P","Simon Trummer","93","1:22.982","2:02:33.788","Green","Pit","3.772","6.295","3.895","7.893","6.926","1.804","0.483","6.348","14.182","13.964","6.417","11.003","169.396"
"10","P","Jordan Taylor","94","1:16.213","2:02:35.447","Green","Track","3.889","6.450","4.082","7.866","7.062","1.847","0.497","6.570","14.634","13.870","5.178","4.268","164.624"
"24","GTLM","Jesse Krohn","89","1:21.971","2:02:37.932","Green","Track","4.173","7.237","4.350","8.422","7.476","1.930","0.518","6.897","15.523","15.298","5.531","4.616","157.950"
"75","GTD","Maro Engel","71","2:22.741","2:02:40.327","Green","Track","56.269","10.418","5.500","10.105","8.087","2.045","0.545","7.888","15.824","15.684","5.681","4.695","150.125"
"96","GTD","Bill Auberlen","87","1:22.160","2:02:41.327","Green","Track","4.298","7.347","4.385","8.489","7.634","1.972","0.530","6.956","15.075","15.213","5.630","4.631","154.374"
"38","P","Kyle Masson","93","1:58.002","2:02:44.265","Green","Pit","3.804","6.701","4.000","8.000","6.923","1.792","0.479","6.715","14.655","14.024","6.834","44.075","170.810"
"52","P","Sebastian Saavedra","94","1:16.289","2:02:46.690","Green","Track","3.894","6.712","4.141","8.486","6.976","1.840","0.495","6.413","14.000","13.785","5.319","4.228","165.289"
"25","GTLM","Connor De Phillippi","90","1:20.123","2:02:49.796","Green","Track","4.066","6.983","4.274","8.438","7.293","1.903","0.510","6.995","14.821","14.840","5.499","4.501","160.428"
"99","P","Stephen Simpson","94","1:15.044","2:02:58.159","Green","Track","3.914","6.499","4.009","7.925","6.974","1.810","0.486","6.346","14.022","13.619","5.142","4.298","168.350"
"31","P","Felipe Nasr","94","1:15.455","2:02:58.822","Green","Track","3.871","6.799","4.072","7.916","7.084","1.847","0.497","6.430","13.737","13.720","5.194","4.288","164.624"
"58","GTD","Patrick Long","87","1:22.136","2:03:05.318","Green","Track","4.382","7.495","4.397","8.365","7.662","1.988","0.535","7.008","15.041","15.140","5.528","4.595","152.931"
"7","P","Ricky Taylor","95","1:14.989","2:03:06.325","Green","Track","3.801","6.417","4.013","7.809","6.921","1.803","0.486","6.578","14.001","13.685","5.169","4.306","168.350"
"63","GTD","Alessandro Balzan","87","1:22.066","2:03:10.226","Green","Track","4.281","7.310","4.351","8.236","7.596","1.990","0.534","7.082","15.089","15.286","5.686","4.625","153.218"
"33","GTD","Jeroen Bleekemolen","87","1:22.178","2:03:11.736","Green","Track","4.245","7.397","4.449","8.567","7.690","2.000","0.537","6.991","14.963","15.091","5.634","4.614","152.362"
"6","P","Juan Pablo Montoya","95","1:15.326","2:03:14.772","Green","Track","3.855","6.510","4.014","7.869","7.007","1.829","0.493","6.525","14.066","13.675","5.158","4.325","165.960"
"14","GTD","Dominik Baumann","88","1:21.505","2:03:16.466","Green","Track","4.247","7.226","4.335","8.349","7.662","1.986","0.533","6.812","14.919","15.246","5.550","4.640","153.505"
"86","GTD","Alvaro Parente","88","1:21.864","2:03:19.835","Green","Track","4.232","7.281","4.420","8.530","7.642","1.997","0.538","6.905","15.009","15.108","5.695","4.507","152.078"
"77","P","Tristan Nunez","95","1:16.179","2:03:26.507","Green","Track","3.862","6.421","4.016","7.880","7.015","1.853","0.499","6.418","13.918","14.319","5.513","4.465","163.964"
"44","GTD","Andy Lally","87","1:22.069","2:03:26.485","Green","Track","4.335","7.311","4.414","8.319","7.754","2.020","0.542","6.855","15.020","15.200","5.565","4.734","150.956"
"912","GTLM","Laurens Vanthoor","90","1:20.691","2:03:27.023","Green","Track","4.183","7.173","4.322","8.240","7.506","1.954","0.525","6.809","14.678","15.129","5.653","4.519","155.844"
"48","GTD","Bryan Sellers","88","1:21.394","2:03:33.321","Green","Track","4.242","7.264","4.319","8.282","7.630","1.996","0.536","6.903","14.826","15.134","5.731","4.531","152.646"
"67","GTLM","Richard Westbrook","90","1:20.907","2:03:36.813","Green","Track","4.184","7.154","4.311","8.242","7.494","1.938","0.519","6.841","15.021","15.103","5.491","4.609","157.646"
"3","GTLM","Jan Magnussen","90","1:20.899","2:03:37.120","Green","Track","4.163","7.250","4.324","8.298","7.433","1.923","0.516","6.767","14.961","15.188","5.539","4.537","158.562"
"66","GTLM","Joey Hand","90","1:21.624","2:03:38.213","Green","Track","4.199","7.190","4.357","8.242","7.465","1.933","0.517","6.815","14.791","15.820","5.722","4.573","158.256"
"16","GTD","Wolf Henzler","87","1:24.539","2:03:38.853","Green","Track","4.305","7.579","4.415","8.459","7.640","1.992","0.536","7.045","15.095","16.851","5.972","4.650","152.646"
"54","P","Colin Braun","93","1:16.593","2:03:39.729","Green","Track","3.806","6.565","4.039","8.044","7.012","1.809","0.486","6.444","14.186","14.210","5.669","4.323","168.350"
"93","GTD","Lawson Aschenbach","88","1:21.709","2:03:39.683","Green","Track","4.240","7.353","4.346","8.252","7.604","1.983","0.532","6.863","14.960","15.208","5.778","4.590","153.794"
"15","GTD","Jack Hawksworth","88","1:21.774","2:03:40.734","Green","Track","4.193","7.264","4.371","8.380","7.657","1.983","0.532","6.813","14.986","15.108","5.923","4.564","153.794"
"911","GTLM","Patrick Pilet","90","1:20.571","2:03:41.573","Green","Track","4.174","7.132","4.368","8.272","7.506","1.954","0.522","6.917","14.788","14.883","5.607","4.448","156.740"
"4","GTLM","Oliver Gavin","90","1:20.851","2:03:43.927","Green","Track","4.161","7.250","4.336","8.454","7.554","1.940","0.522","6.860","14.779","14.885","5.566","4.544","156.740"
"5","P","Filipe Albuquerque","95","1:14.557","2:03:44.783","Green","Track","3.853","6.384","4.013","7.742","7.062","1.845","0.496","6.418","13.747","13.512","5.324","4.161","164.956"
"2","P","Ryan Dalziel","94","1:14.834","2:03:46.235","Green","Track","3.821","6.402","3.988","7.866","6.877","1.807","0.486","6.534","14.032","13.683","5.211","4.127","168.350"
"10","P","Jordan Taylor","95","1:14.743","2:03:50.190","Green","Track","3.882","6.416","4.044","7.859","7.097","1.867","0.502","6.467","13.677","13.578","5.141","4.213","162.984"
"24","GTLM","Jesse Krohn","90","1:20.881","2:03:58.813","Green","Track","4.138","7.092","4.360","8.478","7.449","1.925","0.517","6.880","14.739","14.970","5.626","4.707","158.256"
"75","GTD","Maro Engel","72","1:22.364","2:04:02.691","Green","Track","4.367","7.499","4.424","8.388","7.698","2.004","0.538","6.970","15.132","15.243","5.509","4.592","152.078"
